ID Chemical,Actual Class,J48 Prediction,NB Prediction,IBk5 Prediction,SVM Prediction
20562,Inactive,Inactive,Inactive,Inactive,Inactive
21227,Inactive,Inactive,Inactive,Inactive,Inactive
21226,Inactive,Inactive,Inactive,Inactive,Inactive
20488,Inactive,Inactive,Inactive,Inactive,Inactive
21391,Inactive,Inactive,Inactive,Inactive,Inactive
20694,Inactive,Inactive,Inactive,Inactive,Inactive
20719,Inactive,Inactive,Inactive,Inactive,Inactive
20951,Inactive,Inactive,Inactive,Inactive,Inactive
21306,Inactive,Inactive,Inactive,Inactive,Inactive
21086,Inactive,Inactive,Inactive,Inactive,Inactive
20875,Inactive,Inactive,Inactive,Inactive,Inactive
21434,Inactive,Inactive,Inactive,Inactive,Inactive
20542,Inactive,Inactive,Inactive,Inactive,Inactive
20005,Inactive,Inactive,Inactive,Inactive,Inactive
21062,Inactive,Inactive,Inactive,Inactive,Inactive
20105,Inactive,Inactive,Inactive,Inactive,Inactive
21110,Inactive,Inactive,Inactive,Inactive,Inactive
20495,Inactive,Inactive,Inactive,Inactive,Inactive
20746,Inactive,Inactive,Inactive,Inactive,Inactive
20565,Inactive,Inactive,Inactive,Inactive,Inactive
21152,Inactive,Inactive,Inactive,Inactive,Inactive
20574,Inactive,Inactive,Inactive,Inactive,Inactive
20112,Inactive,Inactive,Inactive,Inactive,Inactive
21269,Inactive,Inactive,Inactive,Inactive,Inactive
20727,Inactive,Inactive,Inactive,Inactive,Inactive
20760,Inactive,Inactive,Inactive,Inactive,Inactive
20835,Inactive,Inactive,Inactive,Inactive,Inactive
20928,Inactive,Inactive,Inactive,Inactive,Inactive
21375,Inactive,Inactive,Inactive,Inactive,Inactive
20975,Inactive,Inactive,Inactive,Inactive,Inactive
978,Inactive,Inactive,Inactive,Inactive,Inactive
21442,Inactive,Inactive,Inactive,Inactive,Inactive
20639,Inactive,Inactive,Inactive,Inactive,Inactive
21033,Inactive,Inactive,Inactive,Inactive,Inactive
21245,Inactive,Inactive,Inactive,Inactive,Inactive
21046,Inactive,Inactive,Inactive,Inactive,Inactive
21273,Inactive,Inactive,Inactive,Inactive,Inactive
21063,Inactive,Inactive,Inactive,Inactive,Inactive
21295,Inactive,Inactive,Inactive,Inactive,Inactive
21147,Inactive,Inactive,Inactive,Inactive,Inactive
21350,Inactive,Inactive,Inactive,Inactive,Inactive
21148,Inactive,Inactive,Inactive,Inactive,Inactive
21864,Inactive,Inactive,Inactive,Inactive,Inactive
20525,Inactive,Inactive,Inactive,Inactive,Inactive
21670,Inactive,Inactive,Inactive,Inactive,Inactive
20164,Inactive,Inactive,Inactive,Inactive,Inactive
21686,Inactive,Inactive,Inactive,Inactive,Inactive
20294,Inactive,Inactive,Inactive,Inactive,Inactive
21393,Inactive,Inactive,Inactive,Inactive,Inactive
20541,Inactive,Inactive,Inactive,Inactive,Inactive
21007,Inactive,Inactive,Inactive,Inactive,Inactive
21469,Inactive,Inactive,Inactive,Inactive,Inactive
21018,Inactive,Inactive,Inactive,Inactive,Inactive
21123,Inactive,Inactive,Inactive,Inactive,Inactive
21135,Inactive,Inactive,Inactive,Inactive,Inactive
21135,Inactive,Inactive,Inactive,Inactive,Inactive
21042,Inactive,Inactive,Inactive,Inactive,Inactive
21217,Inactive,Inactive,Inactive,Inactive,Inactive
21884,Inactive,Inactive,Inactive,Inactive,Inactive
20224,Inactive,Inactive,Inactive,Inactive,Inactive
21089,Inactive,Inactive,Inactive,Inactive,Inactive
21424,Inactive,Inactive,Inactive,Inactive,Inactive
21730,Inactive,Inactive,Inactive,Inactive,Inactive
21803,Inactive,Inactive,Inactive,Inactive,Inactive
21285,Inactive,Inactive,Inactive,Inactive,Inactive
21289,Inactive,Inactive,Inactive,Inactive,Inactive
20197,Inactive,Inactive,Inactive,Inactive,Inactive
20197,Inactive,Inactive,Inactive,Inactive,Inactive
20120,Inactive,Inactive,Inactive,Inactive,Inactive
21675,Inactive,Inactive,Inactive,Inactive,Inactive
20281,Inactive,Inactive,Inactive,Inactive,Inactive
21735,Inactive,Inactive,Inactive,Inactive,Inactive
20440,Inactive,Inactive,Inactive,Inactive,Inactive
20748,Inactive,Inactive,Inactive,Inactive,Inactive
21222,Inactive,Inactive,Inactive,Inactive,Inactive
20531,Inactive,Inactive,Inactive,Inactive,Inactive
21857,Inactive,Inactive,Inactive,Inactive,Inactive
20874,Inactive,Inactive,Inactive,Inactive,Inactive
21223,Inactive,Inactive,Inactive,Inactive,Inactive
21037,Inactive,Inactive,Inactive,Inactive,Inactive
21125,Inactive,Inactive,Inactive,Inactive,Inactive
21547,Inactive,Inactive,Inactive,Inactive,Inactive
20465,Inactive,Inactive,Inactive,Inactive,Inactive
21248,Inactive,Inactive,Inactive,Inactive,Inactive
20349,Inactive,Inactive,Inactive,Inactive,Inactive
20369,Inactive,Inactive,Inactive,Inactive,Inactive
21255,Inactive,Inactive,Inactive,Inactive,Inactive
21755,Inactive,Inactive,Inactive,Inactive,Inactive
20423,Inactive,Inactive,Inactive,Inactive,Inactive
20219,Inactive,Inactive,Inactive,Inactive,Inactive
20475,Inactive,Inactive,Inactive,Inactive,Inactive
20220,Inactive,Inactive,Inactive,Inactive,Inactive
21312,Inactive,Inactive,Inactive,Inactive,Inactive
21419,Inactive,Inactive,Inactive,Inactive,Inactive
20765,Inactive,Inactive,Inactive,Inactive,Inactive
21695,Inactive,Inactive,Inactive,Inactive,Inactive
20471,Inactive,Inactive,Inactive,Inactive,Inactive
20161,Inactive,Inactive,Inactive,Inactive,Inactive
20764,Inactive,Inactive,Inactive,Inactive,Inactive
20182,Inactive,Inactive,Inactive,Inactive,Inactive
20776,Inactive,Inactive,Inactive,Inactive,Inactive
21282,Inactive,Inactive,Inactive,Inactive,Inactive
20882,Inactive,Inactive,Inactive,Inactive,Inactive
21768,Inactive,Inactive,Inactive,Inactive,Inactive
20837,Inactive,Inactive,Inactive,Inactive,Inactive
20421,Inactive,Inactive,Inactive,Inactive,Inactive
20909,Inactive,Inactive,Inactive,Inactive,Inactive
20909,Inactive,Inactive,Inactive,Inactive,Inactive
20688,Inactive,Inactive,Inactive,Inactive,Inactive
20771,Inactive,Inactive,Inactive,Inactive,Inactive
21105,Inactive,Inactive,Inactive,Inactive,Inactive
20996,Inactive,Inactive,Inactive,Inactive,Inactive
21166,Inactive,Inactive,Inactive,Inactive,Inactive
20222,Inactive,Inactive,Inactive,Inactive,Inactive
21420,Inactive,Inactive,Inactive,Inactive,Inactive
20534,Inactive,Inactive,Inactive,Inactive,Inactive
21443,Inactive,Inactive,Inactive,Inactive,Inactive
20537,Inactive,Inactive,Inactive,Inactive,Inactive
20861,Inactive,Inactive,Inactive,Inactive,Inactive
20752,Inactive,Inactive,Inactive,Inactive,Inactive
21446,Inactive,Inactive,Inactive,Inactive,Inactive
20757,Inactive,Inactive,Inactive,Inactive,Inactive
21460,Inactive,Inactive,Inactive,Inactive,Inactive
20759,Inactive,Inactive,Inactive,Inactive,Inactive
21023,Inactive,Inactive,Inactive,Inactive,Inactive
20763,Inactive,Inactive,Inactive,Inactive,Inactive
21124,Inactive,Inactive,Inactive,Inactive,Inactive
20769,Inactive,Inactive,Inactive,Inactive,Inactive
20376,Inactive,Inactive,Inactive,Inactive,Inactive
21151,Inactive,Inactive,Inactive,Inactive,Inactive
17414,Inactive,Inactive,Inactive,Inactive,Inactive
21098,Inactive,Inactive,Inactive,Inactive,Inactive
21262,Inactive,Inactive,Inactive,Inactive,Inactive
21830,Inactive,Inactive,Inactive,Inactive,Inactive
21304,Inactive,Inactive,Inactive,Inactive,Inactive
21153,Inactive,Inactive,Inactive,Inactive,Inactive
21422,Inactive,Inactive,Inactive,Inactive,Inactive
21157,Inactive,Inactive,Inactive,Inactive,Inactive
21528,Inactive,Inactive,Inactive,Inactive,Inactive
21181,Inactive,Inactive,Inactive,Inactive,Inactive
20055,Inactive,Inactive,Inactive,Inactive,Inactive
21377,Inactive,Inactive,Inactive,Inactive,Inactive
21216,Inactive,Inactive,Inactive,Inactive,Inactive
21445,Inactive,Inactive,Inactive,Inactive,Inactive
21474,Inactive,Inactive,Inactive,Inactive,Inactive
20003,Inactive,Inactive,Inactive,Inactive,Inactive
21267,Inactive,Inactive,Inactive,Inactive,Inactive
20012,Inactive,Inactive,Inactive,Inactive,Inactive
21556,Inactive,Inactive,Inactive,Inactive,Inactive
20020,Inactive,Inactive,Inactive,Inactive,Inactive
20855,Inactive,Inactive,Inactive,Inactive,Inactive
21417,Inactive,Inactive,Inactive,Inactive,Inactive
21011,Inactive,Inactive,Inactive,Inactive,Inactive
21070,Inactive,Inactive,Inactive,Inactive,Inactive
21343,Inactive,Inactive,Inactive,Inactive,Inactive
21874,Inactive,Inactive,Inactive,Inactive,Inactive
21344,Inactive,Inactive,Inactive,Inactive,Inactive
21022,Inactive,Inactive,Inactive,Inactive,Inactive
21650,Inactive,Inactive,Inactive,Inactive,Inactive
21880,Inactive,Inactive,Inactive,Inactive,Inactive
21345,Inactive,Inactive,Inactive,Inactive,Inactive
21882,Inactive,Inactive,Inactive,Inactive,Inactive
21534,Inactive,Inactive,Inactive,Inactive,Inactive
20502,Inactive,Inactive,Inactive,Inactive,Inactive
20662,Inactive,Inactive,Inactive,Inactive,Inactive
21120,Inactive,Inactive,Inactive,Inactive,Inactive
20665,Inactive,Inactive,Inactive,Inactive,Inactive
21468,Inactive,Inactive,Inactive,Inactive,Inactive
21468,Inactive,Inactive,Inactive,Inactive,Inactive
21591,Inactive,Inactive,Inactive,Inactive,Inactive
20914,Inactive,Inactive,Inactive,Inactive,Inactive
21588,Inactive,Inactive,Inactive,Inactive,Inactive
21429,Inactive,Inactive,Inactive,Inactive,Inactive
20334,Inactive,Inactive,Inactive,Inactive,Inactive
20334,Inactive,Inactive,Inactive,Inactive,Inactive
20209,Inactive,Inactive,Inactive,Inactive,Inactive
21299,Inactive,Inactive,Inactive,Inactive,Inactive
21360,Inactive,Inactive,Inactive,Inactive,Inactive
20127,Inactive,Inactive,Inactive,Inactive,Inactive
21078,Inactive,Inactive,Inactive,Inactive,Inactive
20237,Inactive,Inactive,Inactive,Inactive,Inactive
21027,Inactive,Inactive,Inactive,Inactive,Inactive
20264,Inactive,Inactive,Inactive,Inactive,Inactive
20485,Inactive,Inactive,Inactive,Inactive,Inactive
21705,Inactive,Inactive,Inactive,Inactive,Inactive
21705,Inactive,Inactive,Inactive,Inactive,Inactive
20511,Inactive,Inactive,Inactive,Inactive,Inactive
20536,Inactive,Inactive,Inactive,Inactive,Inactive
21707,Inactive,Inactive,Inactive,Inactive,Inactive
21133,Inactive,Inactive,Inactive,Inactive,Inactive
21541,Inactive,Inactive,Inactive,Inactive,Inactive
20450,Inactive,Inactive,Inactive,Inactive,Inactive
21598,Inactive,Inactive,Inactive,Inactive,Inactive
21521,Inactive,Inactive,Inactive,Inactive,Inactive
21855,Inactive,Inactive,Inactive,Inactive,Inactive
20067,Inactive,Inactive,Inactive,Inactive,Inactive
21602,Inactive,Inactive,Inactive,Inactive,Inactive
20459,Inactive,Inactive,Inactive,Inactive,Inactive
21708,Inactive,Inactive,Inactive,Inactive,Inactive
17412,Inactive,Inactive,Inactive,Inactive,Inactive
20386,Inactive,Inactive,Inactive,Inactive,Inactive
20470,Inactive,Inactive,Inactive,Inactive,Inactive
21640,Inactive,Inactive,Inactive,Inactive,Inactive
20069,Inactive,Inactive,Inactive,Inactive,Inactive
20683,Inactive,Inactive,Inactive,Inactive,Inactive
20579,Inactive,Inactive,Inactive,Inactive,Inactive
20666,Inactive,Inactive,Inactive,Inactive,Inactive
20789,Inactive,Inactive,Inactive,Inactive,Inactive
21039,Inactive,Inactive,Inactive,Inactive,Inactive
20916,Inactive,Inactive,Inactive,Inactive,Inactive
21397,Inactive,Inactive,Inactive,Inactive,Inactive
20108,Inactive,Inactive,Inactive,Inactive,Inactive
21427,Inactive,Inactive,Inactive,Inactive,Inactive
21137,Inactive,Inactive,Inactive,Inactive,Inactive
20014,Inactive,Inactive,Inactive,Inactive,Inactive
20324,Inactive,Inactive,Inactive,Inactive,Inactive
20029,Inactive,Inactive,Inactive,Inactive,Inactive
20473,Inactive,Inactive,Inactive,Inactive,Inactive
20138,Inactive,Inactive,Inactive,Inactive,Inactive
21709,Inactive,Inactive,Inactive,Inactive,Inactive
20146,Inactive,Inactive,Inactive,Inactive,Inactive
21021,Inactive,Inactive,Inactive,Inactive,Inactive
20168,Inactive,Inactive,Inactive,Inactive,Inactive
20205,Inactive,Inactive,Inactive,Inactive,Inactive
21639,Inactive,Inactive,Inactive,Inactive,Inactive
20302,Inactive,Inactive,Inactive,Inactive,Inactive
20231,Inactive,Inactive,Inactive,Inactive,Inactive
20408,Inactive,Inactive,Inactive,Inactive,Inactive
20892,Inactive,Inactive,Inactive,Inactive,Inactive
20650,Inactive,Inactive,Inactive,Inactive,Inactive
20074,Inactive,Inactive,Inactive,Inactive,Inactive
20493,Inactive,Inactive,Inactive,Inactive,Inactive
20075,Inactive,Inactive,Inactive,Inactive,Inactive
20745,Inactive,Inactive,Inactive,Inactive,Inactive
20449,Inactive,Inactive,Inactive,Inactive,Inactive
20559,Inactive,Inactive,Inactive,Inactive,Inactive
20153,Inactive,Inactive,Inactive,Inactive,Inactive
516,Inactive,Inactive,Inactive,Inactive,Inactive
21107,Inactive,Inactive,Inactive,Inactive,Inactive
21314,Inactive,Inactive,Inactive,Inactive,Inactive
20593,Inactive,Inactive,Inactive,Inactive,Inactive
21026,Inactive,Inactive,Inactive,Inactive,Inactive
20633,Inactive,Inactive,Inactive,Inactive,Inactive
21193,Inactive,Inactive,Inactive,Inactive,Inactive
20564,Inactive,Inactive,Inactive,Inactive,Inactive
20717,Inactive,Inactive,Inactive,Inactive,Inactive
21554,Inactive,Inactive,Inactive,Inactive,Inactive
21008,Inactive,Inactive,Inactive,Inactive,Inactive
20151,Inactive,Inactive,Inactive,Inactive,Inactive
21069,Inactive,Inactive,Inactive,Inactive,Inactive
21633,Inactive,Inactive,Inactive,Inactive,Inactive
21182,Inactive,Inactive,Inactive,Inactive,Inactive
21182,Inactive,Inactive,Inactive,Inactive,Inactive
21561,Inactive,Inactive,Inactive,Inactive,Inactive
20595,Inactive,Inactive,Inactive,Inactive,Inactive
20670,Inactive,Inactive,Inactive,Inactive,Inactive
21618,Inactive,Inactive,Inactive,Inactive,Inactive
20701,Inactive,Inactive,Inactive,Inactive,Inactive
21737,Inactive,Inactive,Inactive,Inactive,Inactive
20864,Inactive,Inactive,Inactive,Inactive,Inactive
21740,Inactive,Inactive,Inactive,Inactive,Inactive
20961,Inactive,Inactive,Inactive,Inactive,Inactive
20994,Inactive,Inactive,Inactive,Inactive,Inactive
21164,Inactive,Inactive,Inactive,Inactive,Inactive
21050,Inactive,Inactive,Inactive,Inactive,Inactive
20198,Inactive,Inactive,Inactive,Inactive,Inactive
510,Inactive,Inactive,Inactive,Inactive,Inactive
21091,Inactive,Inactive,Inactive,Inactive,Inactive
20604,Inactive,Inactive,Inactive,Inactive,Inactive
21077,Inactive,Inactive,Inactive,Inactive,Inactive
20686,Inactive,Inactive,Inactive,Inactive,Inactive
21097,Inactive,Inactive,Inactive,Inactive,Inactive
20569,Inactive,Inactive,Inactive,Inactive,Inactive
20011,Inactive,Inactive,Inactive,Inactive,Inactive
20645,Inactive,Inactive,Inactive,Inactive,Inactive
21413,Inactive,Inactive,Inactive,Inactive,Inactive
20965,Inactive,Inactive,Inactive,Inactive,Inactive
20385,Inactive,Inactive,Inactive,Inactive,Inactive
21199,Inactive,Inactive,Inactive,Inactive,Inactive
21305,Inactive,Inactive,Inactive,Inactive,Inactive
21268,Inactive,Inactive,Inactive,Inactive,Inactive
21657,Inactive,Inactive,Inactive,Inactive,Inactive
21687,Inactive,Inactive,Inactive,Inactive,Inactive
21068,Inactive,Inactive,Inactive,Inactive,Inactive
21642,Inactive,Inactive,Inactive,Inactive,Inactive
20171,Inactive,Inactive,Inactive,Inactive,Inactive
20938,Inactive,Inactive,Inactive,Inactive,Inactive
21183,Inactive,Inactive,Inactive,Inactive,Inactive
21574,Inactive,Inactive,Inactive,Inactive,Inactive
21632,Inactive,Inactive,Inactive,Inactive,Inactive
20176,Inactive,Inactive,Inactive,Inactive,Inactive
20343,Inactive,Inactive,Inactive,Inactive,Inactive
20416,Inactive,Inactive,Inactive,Inactive,Inactive
978,Inactive,Inactive,Inactive,Inactive,Inactive
21202,Inactive,Inactive,Inactive,Inactive,Inactive
21090,Inactive,Inactive,Inactive,Inactive,Inactive
21475,Inactive,Inactive,Inactive,Inactive,Inactive
21012,Inactive,Inactive,Inactive,Inactive,Inactive
20027,Inactive,Inactive,Inactive,Inactive,Inactive
20375,Inactive,Inactive,Inactive,Inactive,Inactive
21594,Inactive,Inactive,Inactive,Inactive,Inactive
20100,Inactive,Inactive,Inactive,Inactive,Inactive
20761,Inactive,Inactive,Inactive,Inactive,Inactive
21563,Inactive,Inactive,Inactive,Inactive,Inactive
20770,Inactive,Inactive,Inactive,Inactive,Inactive
20890,Inactive,Inactive,Inactive,Inactive,Inactive
21616,Inactive,Inactive,Inactive,Inactive,Inactive
21433,Inactive,Inactive,Inactive,Inactive,Inactive
20612,Inactive,Inactive,Inactive,Inactive,Inactive
21234,Inactive,Inactive,Inactive,Inactive,Inactive
21031,Inactive,Inactive,Inactive,Inactive,Inactive
20498,Inactive,Inactive,Inactive,Inactive,Inactive
20513,Inactive,Inactive,Inactive,Inactive,Inactive
20848,Inactive,Inactive,Inactive,Inactive,Inactive
21289,Inactive,Inactive,Inactive,Inactive,Inactive
21719,Inactive,Inactive,Inactive,Inactive,Inactive
20997,Inactive,Inactive,Inactive,Inactive,Inactive
21044,Inactive,Inactive,Inactive,Inactive,Inactive
21041,Inactive,Inactive,Inactive,Inactive,Inactive
20030,Inactive,Inactive,Inactive,Inactive,Inactive
21323,Inactive,Inactive,Inactive,Inactive,Inactive
20227,Inactive,Inactive,Inactive,Inactive,Inactive
21629,Inactive,Inactive,Inactive,Inactive,Inactive
21792,Inactive,Inactive,Inactive,Inactive,Inactive
20276,Inactive,Inactive,Inactive,Inactive,Inactive
20797,Inactive,Inactive,Inactive,Inactive,Inactive
21558,Inactive,Inactive,Inactive,Inactive,Inactive
21293,Inactive,Inactive,Inactive,Inactive,Inactive
20332,Inactive,Inactive,Inactive,Inactive,Inactive
20901,Inactive,Inactive,Inactive,Inactive,Inactive
21265,Inactive,Inactive,Inactive,Inactive,Inactive
20693,Inactive,Inactive,Inactive,Inactive,Inactive
21415,Inactive,Inactive,Inactive,Inactive,Inactive
21667,Inactive,Inactive,Inactive,Inactive,Inactive
21414,Inactive,Inactive,Inactive,Inactive,Inactive
21337,Inactive,Inactive,Inactive,Inactive,Inactive
20503,Inactive,Inactive,Inactive,Inactive,Inactive
21020,Inactive,Inactive,Inactive,Inactive,Inactive
20107,Inactive,Inactive,Inactive,Inactive,Inactive
20565,Inactive,Inactive,Inactive,Inactive,Inactive
20556,Inactive,Inactive,Inactive,Inactive,Inactive
20679,Inactive,Inactive,Inactive,Inactive,Inactive
20834,Inactive,Inactive,Inactive,Inactive,Inactive
20844,Inactive,Inactive,Inactive,Inactive,Inactive
20860,Inactive,Inactive,Inactive,Inactive,Inactive
21157,Inactive,Inactive,Inactive,Inactive,Inactive
21007,Inactive,Inactive,Inactive,Inactive,Inactive
20096,Inactive,Inactive,Inactive,Inactive,Inactive
21669,Inactive,Inactive,Inactive,Inactive,Inactive
20292,Inactive,Inactive,Inactive,Inactive,Inactive
21025,Inactive,Inactive,Inactive,Inactive,Inactive
21270,Inactive,Inactive,Inactive,Inactive,Inactive
20405,Inactive,Inactive,Inactive,Inactive,Inactive
21665,Inactive,Inactive,Inactive,Inactive,Inactive
20558,Inactive,Inactive,Inactive,Inactive,Inactive
20413,Inactive,Inactive,Inactive,Inactive,Inactive
20588,Inactive,Inactive,Inactive,Inactive,Inactive
21364,Inactive,Inactive,Inactive,Inactive,Inactive
20692,Inactive,Inactive,Inactive,Inactive,Inactive
21604,Inactive,Inactive,Inactive,Inactive,Inactive
21664,Inactive,Inactive,Inactive,Inactive,Inactive
20629,Inactive,Inactive,Inactive,Inactive,Inactive
20031,Inactive,Inactive,Inactive,Inactive,Inactive
20022,Inactive,Inactive,Inactive,Inactive,Inactive
21036,Inactive,Inactive,Inactive,Inactive,Inactive
21776,Inactive,Inactive,Inactive,Inactive,Inactive
21506,Inactive,Inactive,Inactive,Inactive,Inactive
20387,Inactive,Inactive,Inactive,Inactive,Inactive
21138,Inactive,Inactive,Inactive,Inactive,Inactive
21448,Inactive,Inactive,Inactive,Inactive,Inactive
20675,Inactive,Inactive,Inactive,Inactive,Inactive
20815,Inactive,Inactive,Inactive,Inactive,Inactive
21132,Inactive,Inactive,Inactive,Inactive,Inactive
17414,Inactive,Inactive,Inactive,Inactive,Inactive
20687,Inactive,Inactive,Inactive,Inactive,Inactive
21316,Inactive,Inactive,Inactive,Inactive,Inactive
21038,Inactive,Inactive,Inactive,Inactive,Inactive
20046,Inactive,Inactive,Inactive,Inactive,Inactive
20089,Inactive,Inactive,Inactive,Inactive,Inactive
20591,Inactive,Inactive,Inactive,Inactive,Inactive
20448,Inactive,Inactive,Inactive,Inactive,Inactive
20566,Inactive,Inactive,Inactive,Inactive,Inactive
21076,Inactive,Inactive,Inactive,Inactive,Inactive
20164,Inactive,Inactive,Inactive,Inactive,Inactive
21059,Inactive,Inactive,Inactive,Inactive,Inactive
20621,Inactive,Inactive,Inactive,Inactive,Inactive
21366,Inactive,Inactive,Inactive,Inactive,Inactive
20689,Inactive,Inactive,Inactive,Inactive,Inactive
20464,Inactive,Inactive,Inactive,Inactive,Inactive
20383,Inactive,Inactive,Inactive,Inactive,Inactive
20546,Inactive,Inactive,Inactive,Inactive,Inactive
21476,Inactive,Inactive,Inactive,Inactive,Inactive
21189,Inactive,Inactive,Inactive,Inactive,Inactive
20614,Inactive,Inactive,Inactive,Inactive,Inactive
20331,Inactive,Inactive,Inactive,Inactive,Inactive
21492,Inactive,Inactive,Inactive,Inactive,Inactive
20941,Inactive,Inactive,Inactive,Inactive,Inactive
21207,Inactive,Inactive,Inactive,Inactive,Inactive
20716,Inactive,Inactive,Inactive,Inactive,Inactive
21352,Inactive,Inactive,Inactive,Inactive,Inactive
21410,Inactive,Inactive,Inactive,Inactive,Inactive
21549,Inactive,Inactive,Inactive,Inactive,Inactive
20396,Inactive,Inactive,Inactive,Inactive,Inactive
20589,Inactive,Inactive,Inactive,Inactive,Inactive
20983,Inactive,Inactive,Inactive,Inactive,Inactive
20392,Inactive,Inactive,Inactive,Inactive,Inactive
20741,Inactive,Inactive,Inactive,Inactive,Inactive
20283,Inactive,Inactive,Inactive,Inactive,Inactive
17412,Inactive,Inactive,Inactive,Inactive,Inactive
21232,Inactive,Inactive,Inactive,Inactive,Inactive
20551,Inactive,Inactive,Inactive,Inactive,Inactive
20407,Inactive,Inactive,Inactive,Inactive,Inactive
21379,Inactive,Inactive,Inactive,Inactive,Inactive
20568,Inactive,Inactive,Inactive,Inactive,Inactive
21043,Inactive,Inactive,Inactive,Inactive,Inactive
20677,Inactive,Inactive,Inactive,Inactive,Inactive
21582,Inactive,Inactive,Inactive,Inactive,Inactive
20676,Inactive,Inactive,Inactive,Inactive,Inactive
20703,Inactive,Inactive,Inactive,Inactive,Inactive
20842,Inactive,Inactive,Inactive,Inactive,Inactive
21396,Inactive,Inactive,Inactive,Inactive,Inactive
21071,Inactive,Inactive,Inactive,Inactive,Inactive
20609,Inactive,Inactive,Inactive,Inactive,Inactive
20223,Inactive,Inactive,Inactive,Inactive,Inactive
20577,Inactive,Inactive,Inactive,Inactive,Inactive
20221,Inactive,Inactive,Inactive,Inactive,Inactive
21829,Inactive,Inactive,Inactive,Inactive,Inactive
20578,Inactive,Inactive,Inactive,Inactive,Inactive
516,Inactive,Inactive,Inactive,Inactive,Inactive
21209,Inactive,Inactive,Inactive,Inactive,Inactive
20486,Inactive,Inactive,Inactive,Inactive,Inactive
20124,Inactive,Inactive,Inactive,Inactive,Inactive
20856,Inactive,Inactive,Inactive,Inactive,Inactive
21605,Inactive,Inactive,Inactive,Inactive,Inactive
21344,Inactive,Inactive,Inactive,Inactive,Inactive
20238,Inactive,Inactive,Inactive,Inactive,Inactive
21346,Inactive,Inactive,Inactive,Inactive,Inactive
20071,Inactive,Inactive,Inactive,Inactive,Inactive
20093,Inactive,Inactive,Inactive,Inactive,Inactive
21472,Inactive,Inactive,Inactive,Inactive,Inactive
20454,Inactive,Inactive,Inactive,Inactive,Inactive
20636,Inactive,Inactive,Inactive,Inactive,Inactive
20460,Inactive,Inactive,Inactive,Inactive,Inactive
20522,Inactive,Inactive,Inactive,Inactive,Inactive
20066,Inactive,Inactive,Inactive,Inactive,Inactive
21384,Inactive,Inactive,Inactive,Inactive,Inactive
20420,Inactive,Inactive,Inactive,Inactive,Inactive
